id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,default_ind,income_group,loan_income_ratio,high_dti,high_int_rate,low_income,risk_score,default_probability,confidence_flag,predicted_default,prediction_result
1069283,1304166,10000,10000,10000.0,36,10.65,325.74,B,B2,Costco Wholesale Corp.,6 years,RENT,27000.0,Verified,01-12-2011,n,other,Other Loan,104xx,NY,11.47,0.0,01-11-2006,0.0,,7.0,0.0,7814.0,52.3,10.0,f,0.0,0.0,11724.56774,11724.57,10000.0,1724.57,0.0,0.0,0.0,01-01-2015,332.92,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.37037037037037035,0,0,1,1,0.49550342390680513,Low Confidence,1,False Positive
1069287,1304171,10000,10000,10000.0,36,6.03,304.36,A,A1,Helicoil,10+ years,RENT,60000.0,Not Verified,01-12-2011,n,credit_card,Credit Card Loan,067xx,CT,12.74,0.0,01-09-1992,1.0,,11.0,0.0,14019.0,19.5,18.0,f,0.0,0.0,10282.67,10282.67,10000.0,282.67,0.0,0.0,0.0,01-07-2012,8762.05,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.16666666666666666,0,0,0,0,0.25574360614851976,Low Confidence,0,True Negative
1069453,1303701,11000,11000,11000.0,36,6.62,337.75,A,A2,cognizant technology solutions,5 years,RENT,70000.0,Not Verified,01-12-2011,n,debt_consolidation,Debt Consolitation ,061xx,CT,10.85,0.0,01-01-2002,0.0,,5.0,0.0,11638.0,36.4,7.0,f,0.0,0.0,12157.38005,12157.38,11000.0,1157.38,0.0,0.0,0.0,01-01-2015,346.13,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.15714285714285714,0,0,0,0,0.25668334635209583,Low Confidence,0,True Negative
1069248,1304123,15000,15000,15000.0,36,9.91,483.38,B,B1,Caterpillar Inc.,8 years,MORTGAGE,80000.0,Not Verified,01-12-2011,n,debt_consolidation,Debt Consolidation Loan,616xx,IL,9.12,0.0,01-04-1992,2.0,,9.0,0.0,11845.0,63.7,28.0,f,0.0,0.0,16177.77,16177.77,13556.45,2374.34,24.17,222.81,36.3708,01-10-2014,483.38,,01-03-2015,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(63200.0, 122400.0]",0.1875,0,0,0,0,0.324552872118043,Low Confidence,0,False Negative
1068120,1302485,25600,25600,25350.0,36,9.91,824.96,B,B1,City of Santa Monica ,9 years,RENT,110000.0,Verified,01-12-2011,n,credit_card,Credit card refinance loan,913xx,CA,15.71,0.0,01-07-1999,0.0,,11.0,0.0,26088.0,62.0,27.0,f,0.0,0.0,29695.62268,29405.63,25600.0,4095.62,0.0,0.0,0.0,01-01-2015,838.27,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.23272727272727273,0,0,0,0,0.29535882325429935,Low Confidence,0,True Negative
1069244,1304117,7000,7000,7000.0,36,10.65,228.02,B,B2,Aerotek Scientific,< 1 year,RENT,40000.0,Not Verified,01-12-2011,n,debt_consolidation,Loan 12142011,947xx,CA,7.38,0.0,01-04-2004,0.0,,7.0,0.0,12168.0,92.9,12.0,f,0.0,0.0,8205.473816,8205.47,7000.0,1205.47,0.0,0.0,0.0,01-01-2015,240.27,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.175,0,0,1,1,0.3996474448238624,Low Confidence,0,True Negative
1069243,1304116,12000,12000,12000.0,36,15.96,421.65,C,C5,Chemat Technology Inc,4 years,RENT,50000.0,Not Verified,01-12-2011,n,car,Car Loan,914xx,CA,20.88,0.0,01-10-2006,2.0,,11.0,0.0,15793.0,90.8,11.0,f,0.0,0.0,3521.95,3521.95,1903.66,1039.35,0.0,578.94,5.49,01-08-2012,421.65,,01-12-2012,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.24,0,1,0,1,0.5621842503383614,Low Confidence,1,True Positive
1069238,1303909,12000,12000,12000.0,36,9.91,386.7,B,B1,Scott & White,1 year,RENT,46000.0,Not Verified,01-12-2011,n,credit_card,Credit Cards,765xx,TX,8.11,0.0,01-05-2000,1.0,,11.0,0.0,12143.0,52.1,12.0,f,0.0,0.0,13748.21311,13748.21,12000.0,1748.21,0.0,0.0,0.0,01-07-2014,964.73,,01-07-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.2608695652173913,0,0,1,1,0.3985314309784946,Low Confidence,0,True Negative
1069410,1303652,21000,21000,20975.0,60,19.91,555.33,E,E4,Costco,7 years,RENT,50000.0,Verified,01-12-2011,n,debt_consolidation, Bill pay of,980xx,WA,21.58,0.0,01-09-1998,1.0,,7.0,0.0,19448.0,97.6,14.0,f,0.0,0.0,18319.14,18297.35,8990.81,9328.33,0.0,0.0,0.0,01-10-2014,555.33,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.42,0,1,0,1,0.7100138750963979,Low Confidence,1,True Positive
1068409,1302790,16000,16000,15950.0,60,19.91,423.11,E,E4,CA Technologies,7 years,RENT,81000.0,Verified,01-12-2011,n,credit_card,refinance debt,017xx,MA,20.52,0.0,01-12-1998,3.0,,12.0,0.0,27884.0,75.1,21.0,f,0.0,0.0,20876.1,20810.87,16000.0,4876.1,0.0,0.0,0.0,01-10-2013,9931.02,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.19753086419753085,0,1,0,1,0.6159848286418318,Low Confidence,1,False Positive
1068487,1302882,10000,10000,10000.0,36,12.42,334.16,B,B4,Netflix,< 1 year,OWN,39000.0,Not Verified,01-12-2011,n,debt_consolidation,Debt Consolidation Loan,972xx,OR,18.58,0.0,01-12-2004,0.0,,5.0,0.0,12874.0,72.7,10.0,f,0.0,0.0,11474.76,11474.76,10000.0,1474.76,0.0,0.0,0.0,01-07-2013,5803.94,,01-03-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.2564102564102564,0,0,1,1,0.4851390867551634,Low Confidence,1,False Positive
1043961,1274517,10000,10000,10000.0,36,10.65,325.74,B,B2,DCAA,2 years,RENT,51400.0,Not Verified,01-12-2011,n,credit_card,My End to Bad Spending Habits Plan,752xx,TX,19.14,0.0,01-10-2000,3.0,,10.0,0.0,10160.0,59.1,24.0,f,0.0,0.0,10575.94,10575.94,10000.0,575.94,0.0,0.0,0.0,01-08-2012,8627.74,,01-09-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.19455252918287938,0,0,0,0,0.38616755545069453,Low Confidence,0,True Negative
1068945,1287308,7100,7100,7100.0,36,16.77,252.33,D,D2,Triple D security ,1 year,MORTGAGE,33000.0,Verified,01-12-2011,n,debt_consolidation,To pay of all debt,787xx,TX,24.0,0.0,01-04-2007,2.0,,4.0,0.0,6021.0,91.2,8.0,f,0.0,0.0,9079.334843,9079.33,7100.0,1979.33,0.0,0.0,0.0,01-01-2015,262.78,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.21515151515151515,0,1,1,2,0.6173480774994253,Low Confidence,1,False Positive
1069142,1287810,13000,13000,13000.0,60,12.69,293.74,B,B5,wrisco,< 1 year,MORTGAGE,30000.0,Source Verified,01-12-2011,n,debt_consolidation,Debt Consolidation Loan,077xx,NJ,13.72,0.0,01-05-2002,0.0,,17.0,0.0,17080.0,58.9,27.0,f,0.0,0.0,17402.23999,17402.24,13000.0,4402.24,0.0,0.0,0.0,01-01-2016,3596.46,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.43333333333333335,0,0,1,1,0.5709879000354537,Low Confidence,1,False Positive
1068934,1277395,17500,8950,8925.0,60,17.27,223.74,D,D3,,6 years,RENT,40000.0,Verified,01-12-2011,n,small_business,Start Up,951xx,CA,19.47,0.0,01-05-2006,1.0,,5.0,0.0,10724.0,58.9,6.0,f,2462.25,2455.34,10713.52,10683.65,6487.75,4225.77,0.0,0.0,0.0,01-01-2016,223.74,01-01-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.4375,0,1,1,2,0.6850039542502515,Low Confidence,1,False Positive
1069136,1278095,17675,17675,17675.0,60,14.65,417.25,C,C3,webb candy,< 1 year,RENT,50000.0,Source Verified,01-12-2011,n,debt_consolidation,Debt Consolidation Loan,540xx,WI,16.46,0.0,01-07-2002,2.0,,6.0,0.0,6661.0,57.4,14.0,f,0.0,0.0,21323.43,21323.43,17675.0,3648.43,0.0,0.0,0.0,01-08-2013,13814.81,,01-02-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.3535,0,0,0,0,0.5399703384766426,Low Confidence,1,False Positive
1068923,1303549,8000,8000,8000.0,36,16.77,284.31,D,D2,Omniplex ,< 1 year,RENT,62000.0,Not Verified,01-12-2011,n,debt_consolidation,Debt Consolidation Loan,225xx,VA,21.64,0.0,01-07-2006,3.0,,14.0,0.0,6088.0,66.9,20.0,f,0.0,0.0,10267.26214,10267.26,8000.0,2252.27,14.98883533,0.0,0.0,01-12-2014,606.54,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.12903225806451613,0,1,0,1,0.5419070393805255,Low Confidence,1,False Positive
1069126,1303778,10000,10000,9975.0,60,10.65,215.69,B,B2,CEC ENTERTAINMENT INC,10+ years,RENT,45996.0,Verified,01-12-2011,n,debt_consolidation,Consolidation,440xx,OH,21.73,0.0,01-05-1997,1.0,,7.0,0.0,11170.0,30.1,15.0,f,0.0,0.0,8772.91,8751.08,5495.38,2429.23,1.0,847.3,152.514,01-04-2015,1.0,,01-06-2015,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.21741020958344204,0,0,1,1,0.4160323128519921,Low Confidence,1,True Positive
1069102,1303750,3500,3500,3500.0,36,10.65,114.01,B,B2,CPI,7 years,MORTGAGE,55000.0,Not Verified,01-12-2011,n,debt_consolidation,blessings,437xx,OH,5.39,0.0,01-10-2005,1.0,,9.0,0.0,6611.0,45.9,12.0,f,0.0,0.0,4103.168128,4103.17,3500.0,603.17,0.0,0.0,0.0,01-01-2015,118.32,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.06363636363636363,0,0,0,0,0.34022985704019054,Low Confidence,0,True Negative
1069093,1303740,12500,8925,8925.0,60,17.27,223.11,D,D3,grandma kitchen,5 years,RENT,30000.0,Source Verified,01-12-2011,n,debt_consolidation,allen,559xx,MN,13.16,0.0,01-04-1995,0.0,,7.0,1.0,9844.0,70.8,28.0,f,0.0,0.0,5577.75,5577.75,2812.82,2742.43,0.0,22.5,0.0,01-02-2014,223.11,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.4166666666666667,0,1,1,2,0.6955641328199745,Low Confidence,1,True Positive
1069030,1303473,16425,16425,16425.0,36,14.27,563.53,C,C2,"Gen-Probe, Inc",4 years,RENT,44544.0,Source Verified,01-12-2011,n,debt_consolidation,New Start,921xx,CA,22.71,0.0,01-10-2002,1.0,,10.0,0.0,15747.0,83.4,18.0,f,0.0,0.0,18172.71,18172.71,16425.0,1747.71,0.0,0.0,0.0,01-11-2012,13108.71,,01-07-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.3687365301724138,0,0,1,1,0.5653246159044405,Low Confidence,1,False Positive
1068906,1303528,8200,8200,8200.0,60,21.28,223.14,F,F2,autozone,4 years,RENT,75000.0,Source Verified,01-12-2011,n,small_business,Small_Business Loan,912xx,CA,12.48,0.0,01-01-2000,3.0,,6.0,0.0,9012.0,73.9,11.0,f,0.0,0.0,4173.57,4173.57,1525.83,2265.85,0.0,381.89,3.6,01-06-2013,223.14,,01-10-2013,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(63200.0, 122400.0]",0.10933333333333334,0,1,0,1,0.6398519855786465,Low Confidence,1,True Positive
1069073,1303718,15000,15000,15000.0,36,14.65,517.42,C,C3,USAF Civil Service,2 years,OWN,61000.0,Verified,01-12-2011,n,credit_card,Credit Refinance,325xx,FL,11.88,0.0,01-06-2004,1.0,,8.0,0.0,19397.0,79.5,18.0,f,0.0,0.0,18562.40042,18562.4,15000.0,3562.4,0.0,0.0,0.0,01-09-2014,2533.38,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.2459016393442623,0,0,0,0,0.4883887540014852,Low Confidence,1,False Positive
1069043,1303486,20975,13575,13550.0,60,17.58,341.63,D,D4,Dollar Tree Stores,5 years,MORTGAGE,44000.0,Verified,01-12-2011,n,credit_card,Refinance Loan,300xx,GA,18.79,0.0,01-04-2000,0.0,,13.0,1.0,20657.0,79.4,21.0,f,0.0,0.0,18097.34458,18064.1,13575.0,4522.34,0.0,0.0,0.0,01-04-2014,9245.21,,01-04-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.47670454545454544,0,1,1,2,0.6937741588824542,Low Confidence,1,False Positive
1060981,1292558,6400,6400,6400.0,36,16.77,227.45,D,D2,"Riverside County, California",5 years,RENT,75000.0,Not Verified,01-12-2011,n,debt_consolidation,Help,923xx,CA,20.22,0.0,01-12-1994,0.0,48.0,9.0,0.0,7159.0,67.5,27.0,f,0.0,0.0,4776.45,4776.45,3334.25,1431.91,0.0,10.29,0.0,01-10-2013,227.45,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(63200.0, 122400.0]",0.08533333333333333,0,1,0,1,0.5208843814044899,Low Confidence,1,True Positive
1069071,1303716,3000,3000,3000.0,36,13.49,101.8,C,C1,Insight Card Services,1 year,RENT,33600.0,Not Verified,01-12-2011,n,debt_consolidation,Credit Card Consolidation,352xx,AL,18.11,0.0,01-10-2005,0.0,41.0,4.0,0.0,2745.0,83.2,7.0,f,0.0,0.0,3246.8,3246.8,3000.0,246.8,0.0,0.0,0.0,01-09-2012,2539.58,,01-01-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.08928571428571429,0,0,1,1,0.4621045684009445,Low Confidence,1,False Positive
1069070,1299004,12000,12000,12000.0,36,16.77,426.47,D,D2,Genocea Biosciences,3 years,RENT,50000.0,Not Verified,01-12-2011,n,credit_card,Credit Card Consolidation,013xx,MA,20.57,0.0,01-09-2005,1.0,,13.0,0.0,11443.0,97.0,19.0,f,0.0,0.0,15346.46687,15346.47,12000.0,3346.47,0.0,0.0,0.0,01-01-2015,441.52,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.24,0,1,0,1,0.5839275668880516,Low Confidence,1,False Positive
1068893,1303514,14400,14400,14400.0,36,8.9,457.25,A,A5,Model Metrics,< 1 year,OWN,150000.0,Source Verified,01-12-2011,n,debt_consolidation,Credit Payoff 14400,146xx,NY,14.85,0.0,01-12-1994,0.0,,12.0,0.0,63864.0,55.0,38.0,f,0.0,0.0,16459.51914,16459.52,14400.0,2059.52,0.0,0.0,0.0,01-01-2015,464.02,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.096,0,0,0,0,0.24789998447219033,Low Confidence,0,True Negative
1068882,1303303,12000,12000,12000.0,36,14.65,413.94,C,C3,Boro of Butler,10+ years,RENT,90000.0,Not Verified,01-12-2011,n,debt_consolidation,Debt Consolidation Loan,074xx,NJ,16.56,0.0,01-12-1984,2.0,40.0,12.0,0.0,17116.0,78.5,36.0,f,0.0,0.0,12699.48,12699.48,12000.0,699.48,0.0,0.0,0.0,01-06-2012,11046.6,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.13333333333333333,0,0,0,0,0.4369807206500767,Low Confidence,1,False Positive
1069039,1303482,11000,11000,11000.0,36,13.49,373.24,C,C1,TX Army National Guard,10+ years,MORTGAGE,48000.0,Verified,01-12-2011,n,debt_consolidation,Debt Consolidation,786xx,TX,21.82,0.0,01-12-1999,3.0,74.0,15.0,0.0,11382.0,65.0,29.0,f,0.0,0.0,13413.21605,13413.22,11000.0,2413.22,0.0,0.0,0.0,01-10-2014,1491.29,,01-10-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.22916666666666666,0,0,1,1,0.4946556557527237,Low Confidence,1,False Positive
1068416,1302799,7250,7200,7175.0,60,21.67,197.51,F,F3,Cross Country Travel Corp,< 1 year,RENT,75000.0,Verified,01-12-2011,n,debt_consolidation,Debt Consolidation Loan,937xx,CA,24.82,0.0,01-05-2000,2.0,,9.0,1.0,21706.0,91.2,19.0,f,0.0,0.0,8201.53,8173.07,7200.0,1001.53,0.0,0.0,0.0,01-09-2012,6824.7,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.09666666666666666,0,1,0,1,0.6568166395532488,Low Confidence,1,False Positive
1068997,1303437,15000,15000,15000.0,36,7.9,469.36,A,A4,Segovia's Transportion Inc.,1 year,MORTGAGE,52000.0,Not Verified,01-12-2011,n,small_business,Small_Business Loan,799xx,TX,9.65,0.0,01-11-2003,1.0,,11.0,0.0,1616.0,6.7,29.0,f,0.0,0.0,15557.64,15557.64,15000.0,557.64,0.0,0.0,0.0,01-08-2012,312.74,,01-03-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.28846153846153844,0,0,0,0,0.33208454474031424,Low Confidence,0,True Negative
1048390,1279714,18000,18000,18000.0,60,19.91,475.99,E,E4,AVMED HEALTH PLANS,10+ years,MORTGAGE,65000.0,Not Verified,01-12-2011,n,debt_consolidation,Debt Consolidation Loan,331xx,FL,6.81,0.0,01-06-1989,0.0,25.0,10.0,0.0,11745.0,77.8,40.0,f,0.0,0.0,26027.53964,26027.54,18000.0,8003.76,23.78149961,0.0,0.0,01-10-2014,10783.73,,01-10-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.27692307692307694,0,1,0,1,0.6413841229027735,Low Confidence,1,False Positive
1068994,1303432,35000,22075,22050.0,60,17.27,551.84,D,D3,tutor Per ini Corporation,3 years,MORTGAGE,150000.0,Verified,01-12-2011,n,home_improvement,Home improvement,115xx,NY,7.51,0.0,01-06-2003,1.0,35.0,11.0,0.0,7334.0,53.3,31.0,f,0.0,0.0,28871.92,28839.26,22075.0,6796.92,0.0,0.0,0.0,01-02-2014,15660.22,,01-02-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.23333333333333334,0,1,0,1,0.43475503494826706,Low Confidence,1,False Positive
1068475,1302869,10000,10000,10000.0,36,14.27,343.09,C,C2,SAP,2 years,RENT,68000.0,Source Verified,01-12-2011,n,credit_card,CC Refi Loan,191xx,PA,15.39,0.0,01-07-2006,1.0,,9.0,0.0,11303.0,81.3,15.0,f,0.0,0.0,10671.62,10671.62,10000.0,671.62,0.0,0.0,0.0,01-07-2012,8962.31,,01-02-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.14705882352941177,0,0,0,0,0.4504654092989836,Low Confidence,1,False Positive
1068989,1282013,11800,11800,11800.0,36,12.69,395.83,B,B5,Koi Restaurant,6 years,RENT,42000.0,Source Verified,01-12-2011,n,credit_card,Credit Card Refinancing,114xx,NY,9.86,0.0,01-10-1996,0.0,,4.0,0.0,8940.0,74.8,13.0,f,0.0,0.0,14243.15837,14243.16,11800.0,2443.16,0.0,0.0,0.0,01-01-2015,419.36,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.28095238095238095,0,0,1,1,0.48875287502651094,Low Confidence,1,False Positive
1068967,1303403,4500,4500,4500.0,36,6.03,136.96,A,A1,CaseStack,4 years,RENT,53000.0,Source Verified,01-12-2011,n,major_purchase,Auto Loan,908xx,CA,4.44,0.0,01-10-2000,0.0,,7.0,0.0,8630.0,13.9,17.0,f,0.0,0.0,4930.30217,4930.3,4500.0,430.3,0.0,0.0,0.0,01-01-2015,138.95,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.08490566037735849,0,0,0,0,0.24056785420439333,Low Confidence,0,True Negative
1068744,1303379,7000,7000,7000.0,36,12.69,234.82,B,B5,Bellflower convalecent hospital,10+ years,RENT,35000.0,Source Verified,01-12-2011,n,credit_card,I pay my all credit,902xx,CA,11.35,0.0,01-05-2000,2.0,53.0,10.0,0.0,7649.0,82.3,26.0,f,0.0,0.0,8449.394742,8449.39,7000.0,1449.39,0.0,0.0,0.0,01-01-2015,248.19,,01-11-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.2,0,0,1,1,0.4731631886491188,Low Confidence,1,False Positive
1045509,1276120,9200,9200,9200.0,36,12.42,307.43,B,B4,Kaiser Permanente,2 years,RENT,60000.0,Source Verified,01-12-2011,n,debt_consolidation,Nissan Car Loan,902xx,CA,19.96,0.0,01-10-2002,3.0,,8.0,0.0,23299.0,78.7,19.0,f,0.0,0.0,10480.84,10480.84,9200.0,1280.84,0.0,0.0,0.0,01-07-2013,365.48,,01-07-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.15333333333333332,0,0,0,0,0.41367977807532574,Low Confidence,1,False Positive
1063958,1297940,14000,14000,13975.0,60,17.27,349.98,D,D3,community colleges of spokane,4 years,RENT,28000.0,Verified,01-12-2011,n,other,dental care,992xx,WA,6.34,0.0,01-07-2005,2.0,,5.0,0.0,6986.0,79.4,10.0,f,3842.41,3835.51,16777.04,16747.17,10157.6,6619.44,0.0,0.0,0.0,01-01-2016,349.98,01-01-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.5,0,1,1,2,0.7222162438716945,Low Confidence,1,False Positive
1041756,1272024,4500,4500,4475.0,60,10.65,97.06,B,B2,barnes distribution,< 1 year,MORTGAGE,42000.0,Source Verified,01-12-2011,n,car,Car Loan,750xx,TX,5.4,0.0,01-02-1983,0.0,,4.0,0.0,8220.0,78.3,9.0,f,0.0,0.0,4907.8,4880.55,4500.0,407.8,0.0,0.0,0.0,01-12-2012,3946.24,,01-12-2012,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.10714285714285714,0,0,1,1,0.37492566744031985,Low Confidence,0,True Negative
1068694,1303326,12000,12000,12000.0,36,16.29,423.61,D,D1,Phoenix Newspapers Inc.,9 years,RENT,88365.0,Verified,01-12-2011,n,debt_consolidation,loan payoff,852xx,AZ,16.85,0.0,01-10-1996,0.0,,6.0,0.0,22936.0,96.4,15.0,f,0.0,0.0,14685.36,14685.36,12000.0,2685.36,0.0,0.0,0.0,01-11-2013,5800.45,,01-09-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.135800373451027,0,1,0,1,0.49916898271446136,Low Confidence,1,False Positive
1068792,1303200,12000,12000,12000.0,36,13.49,407.17,C,C1,LITHIA MOTORS,4 years,RENT,72000.0,Source Verified,01-12-2011,n,debt_consolidation,MAKE ON PAYMENT,937xx,CA,21.33,0.0,01-05-2003,1.0,,11.0,0.0,3419.0,27.6,19.0,f,0.0,0.0,13985.67622,13985.68,12000.0,1985.68,0.0,0.0,0.0,01-04-2014,426.26,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.16666666666666666,0,0,0,0,0.43287093186551895,Low Confidence,1,False Positive
1068558,1303163,12000,12000,12000.0,36,10.65,390.88,B,B2,Insight Global,< 1 year,RENT,62000.0,Verified,01-12-2011,n,credit_card,Credit Card Refinance,750xx,TX,23.94,0.0,01-06-2002,0.0,,10.0,0.0,20310.0,78.4,51.0,f,0.0,0.0,12779.62,12779.62,12000.0,779.62,0.0,0.0,0.0,01-09-2012,10046.57,,01-07-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.1935483870967742,0,0,0,0,0.37629443320828126,Low Confidence,0,True Negative
1068322,1302938,7000,7000,7000.0,36,10.65,228.02,B,B2,Winghouse Corporation,3 years,MORTGAGE,43680.0,Not Verified,01-12-2011,n,credit_card,Credit Card Consolidation,559xx,MN,5.38,0.0,01-10-2000,0.0,39.0,7.0,0.0,6245.0,78.1,11.0,f,0.0,0.0,7687.73,7687.73,7000.0,687.73,0.0,0.0,0.0,01-02-2013,4958.61,,01-02-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.16025641025641027,0,0,1,1,0.3893553388449882,Low Confidence,0,True Negative
1065674,1299785,8200,8200,8200.0,60,19.42,214.62,E,E3,Claret Wine Bar,3 years,RENT,120000.0,Source Verified,01-12-2011,n,debt_consolidation,Debit consolidation,104xx,NY,2.8,0.0,01-06-2007,2.0,,5.0,0.0,10392.0,88.4,6.0,f,0.0,0.0,11894.8952,11894.9,8200.0,3694.9,0.0,0.0,0.0,01-12-2014,4625.07,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.06833333333333333,0,1,0,1,0.5463535446384078,Low Confidence,1,False Positive
1068547,1303150,10500,10500,10500.0,36,12.69,352.23,B,B5,O'Connor,10+ years,RENT,66000.0,Verified,01-12-2011,n,medical,medical,950xx,CA,20.73,1.0,01-09-1998,2.0,10.0,8.0,0.0,5790.0,51.2,26.0,f,0.0,0.0,11232.14,11232.14,10500.0,732.14,0.0,0.0,0.0,01-10-2012,4421.32,,01-10-2012,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.1590909090909091,0,0,0,0,0.4161642120027009,Low Confidence,1,False Positive
1068545,1303147,7000,7000,7000.0,36,11.71,231.54,B,B3,Harris,4 years,OWN,39120.0,Not Verified,01-12-2011,n,debt_consolidation,Emergency Loan,329xx,FL,21.01,0.0,01-12-1996,0.0,26.0,8.0,1.0,9414.0,52.4,26.0,f,0.0,0.0,7932.3,7932.3,7000.0,932.3,0.0,0.0,0.0,01-06-2013,4235.03,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.17893660531697342,0,0,1,1,0.44119601121436797,Low Confidence,1,False Positive
